2103,3072,0.300000,5.000000,0.010000,81540,81514,81611,81610,81519,81359,81576,81434,81503,81612,81617,81527,81646,81707,81514,81815,81540,81617,81599,81636,81609,81496,81530,81533,81620,81710,81672,81625,81568,81600
2103,2048,0.300000,5.000000,0.010000,81695,81768,81577,81537,82818,81591,81452,81710,81658,81532,81599,81674,81478,82120,81642,81568,81488,81611,81824,81673,81642,81473,81610,81662,81657,81687,81412,81642,81499,81531
2103,1024,0.300000,5.000000,0.010000,81893,81716,81788,81782,81594,81618,81836,81895,81631,81664,81643,81874,81746,81773,81658,81649,81666,81557,81822,81936,81662,81915,81718,81864,81856,81651,81694,81753,81600,81670
4461,4096,0.300000,5.000000,0.010000,188441,188188,188173,188559,188581,188996,188042,188268,187793,188541,188739,187824,188541,188630,188525,188512,189449,188365,188915,187580,188193,189070,188776,188087,188114,188627,188510,188414,188738,188606
4461,3072,0.300000,5.000000,0.010000,188823,189546,188855,188961,189038,188414,188716,188571,188863,188473,188962,188172,188774,189010,188518,188657,188875,188740,189078,189040,188607,188890,188236,188735,188214,188578,188678,188098,188561,188789
4461,2048,0.300000,5.000000,0.010000,188703,189991,188904,188899,189856,189669,189400,188988,189258,188697,189690,189799,188993,189826,188994,188397,189334,189580,189281,189845,189343,189816,188945,189021,188967,188385,189277,189376,189377,189858
4461,1024,0.300000,5.000000,0.010000,190859,189760,191159,190497,190108,190574,190658,189815,189984,190288,190150,190951,190494,190860,189621,190967,190820,190298,190383,190313,190754,190217,190578,190713,190067,189845,190238,190400,190851,190758
4461,5120,0.300000,5.000000,0.010000,187466,188007,187496,188453,188155,187999,187977,188875,188253,188157,188492,188127,187696,188104,188193,188355,188006,187678,188502,188224,188585,188313,188315,188870,188767,188397,187939,188689,188218,188214
15112,1024,0.300000,5.000000,0.010000,1697080,1698346,1699786,1703982,1697675,1698122,1695813,1698223,1698363,1701112,1700163,1694040,1701294,1693565,1693069,1699852,1698125,1696291,1694923,1695944,1696851,1698744,1693927,1694812,1696041,1703763,1695622,1698616,1694324,1696951
15112,2048,0.300000,5.000000,0.010000,1673062,1677167,1673703,1677567,1674318,1678195,1676871,1676672,1679092,1677351,1676405,1675187,1678394,1675444,1677237,1675305,1679159,1675543,1677851,1675208,1680806,1672557,1679055,1678000,1679382,1675434,1676299,1677757,1680749,1676883
15112,3072,0.300000,5.000000,0.010000,1667677,1666063,1665877,1670350,1667772,1668054,1669103,1664366,1668844,1665136,1671173,1666655,1669752,1666246,1664964,1665969,1671667,1668825,1668794,1665124,1668760,1668221,1667439,1670277,1664685,1664252,1668287,1666240,1666257,1670971
15112,4096,0.300000,5.000000,0.010000,1659597,1662531,1658358,1662306,1658949,1659638,1661290,1663855,1663648,1660766,1660590,1664599,1660164,1661068,1663000,1661585,1659550,1658865,1661526,1664037,1660188,1662002,1661737,1660971,1660605,1663792,1660101,1661005,1660969,1658989
15112,5120,0.300000,5.000000,0.010000,1658021,1653951,1653061,1655616,1656257,1656721,1655988,1656028,1658609,1657401,1657367,1656678,1657978,1651220,1657666,1654656,1655171,1658056,1655985,1657218,1658432,1657329,1655446,1655930,1656618,1652615,1658327,1657109,1660184,1657508
18512,4096,0.300000,5.000000,0.010000,681485,683776,683858,682824,682609,684191,685902,684343,684649,685669,681543,685390,684464,681054,682956,682149,685380,686182,683183,684245,681672,684057,682481,681339,681857,681368,681920,682474,681121,682007
18512,3072,0.300000,5.000000,0.010000,684586,685953,686888,689898,685877,685589,687061,685352,687628,689658,685378,687357,683045,687812,690100,683196,686795,684684,684987,686887,686679,688186,685337,683674,685074,688174,683899,686767,685702,686994
18512,2048,0.300000,5.000000,0.010000,690328,690175,692355,689685,690431,692452,690655,688733,693018,689403,692571,689673,689870,689066,692290,688030,690656,692316,690476,688186,687910,689147,687769,691564,688085,693304,690580,689680,691283,690024
18512,1024,0.300000,5.000000,0.010000,698422,700547,698068,697821,700524,698493,699789,701374,698625,698761,700175,700066,699516,701527,698169,698767,696290,699773,696790,701494,697294,700532,696845,698330,699351,700550,700241,696967,699402,700316
18512,5120,0.300000,5.000000,0.010000,679410,679276,681829,681031,683658,680292,680878,684615,679770,684334,683183,681352,679954,680011,683797,681540,679995,684030,681213,682767,682129,680904,684151,679754,680393,681349,679846,682782,682017,682189
